Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,True,9,1,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.6246743202209473
Asynchronous Label Propagation,True,9,2,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.7342102527618408
Asynchronous Label Propagation,True,9,3,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.5551233291625977
Asynchronous Label Propagation,True,9,4,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.5423390865325928
Asynchronous Label Propagation,True,9,5,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.5428967475891113
Asynchronous Label Propagation,True,9,6,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.425004243850708
Asynchronous Label Propagation,True,9,7,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.4123384952545166
Asynchronous Label Propagation,True,9,8,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.5154521465301514
Asynchronous Label Propagation,True,9,9,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.505704402923584
Asynchronous Label Propagation,True,11,0,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.7468960285186768
Asynchronous Label Propagation,True,11,1,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.5396087169647217
Asynchronous Label Propagation,True,11,2,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.630770206451416
Asynchronous Label Propagation,True,11,3,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.6401021480560303
Asynchronous Label Propagation,True,11,4,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.577479362487793
Asynchronous Label Propagation,True,11,5,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.5994069576263428
Asynchronous Label Propagation,True,11,6,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.6850752830505371
Asynchronous Label Propagation,True,11,7,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.5456628799438477
Asynchronous Label Propagation,True,11,8,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.6325104236602783
Asynchronous Label Propagation,True,11,9,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.4983160495758057
Asynchronous Label Propagation,True,13,0,0.275,0.446,0.275,0.275,0.275,0.813,-0.019,0.029,0.275,0.026,0.037,0.027,0.6049563884735107
Asynchronous Label Propagation,True,13,1,0.275,0.446,0.275,0.275,0.275,0.813,-0.019,0.029,0.275,0.026,0.037,0.027,0.7269845008850098
Asynchronous Label Propagation,True,13,2,0.275,0.446,0.275,0.275,0.275,0.813,-0.019,0.029,0.275,0.026,0.037,0.027,0.7703380584716797
Asynchronous Label Propagation,True,13,3,0.275,0.446,0.275,0.275,0.275,0.813,-0.019,0.029,0.275,0.026,0.037,0.027,0.6938316822052002
Asynchronous Label Propagation,True,13,4,0.275,0.446,0.275,0.275,0.275,0.813,-0.019,0.029,0.275,0.026,0.037,0.027,0.5995078086853027
Asynchronous Label Propagation,True,13,5,0.275,0.446,0.275,0.275,0.275,0.813,-0.019,0.029,0.275,0.026,0.037,0.027,0.6740391254425049
Asynchronous Label Propagation,True,13,6,0.275,0.446,0.275,0.275,0.275,0.813,-0.019,0.029,0.275,0.026,0.037,0.027,0.7012202739715576
